Machine ID	Date	Temperature	Vibration	Power	System load	Work time
12	17.02.2020 14:45:00	31,25	1,0133	0,413	32,09	89517
1	17.02.2020 15:00:00	36,09	0,4472	0,560	56,71	46360
2	17.02.2020 15:15:00	42,93	0,4263	0,619	71,40	48336
3	17.02.2020 15:30:00	19,26	1,0478	0,702	84,70	85366
4	17.02.2020 15:45:00	39,40	0,6832	0,354	18,45	84120
5	17.02.2020 16:00:00	26,50	0,4667	0,295	0,00	21861
6	17.02.2020 16:15:00	38,38	0,8139	0,782	98,12	70297
7	17.02.2020 16:30:00	37,35	0,1076	0,369	19,92	6431
8	17.02.2020 16:45:00	35,11	0,7945	0,566	60,99	70340
9	17.02.2020 17:00:00	35,91	0,6329	0,661	81,32	58311
10	17.02.2020 17:15:00	51,29	0,3928	0,674	77,17	22830
11	17.02.2020 17:30:00	29,82	1,0004	0,627	74,43	64980
12	17.02.2020 17:45:00	30,90	1,0181	0,486	41,55	89520
1	17.02.2020 18:00:00	36,17	0,4502	0,571	57,79	46363
2	17.02.2020 18:15:00	43,26	0,4191	0,671	80,99	48339
3	17.02.2020 18:30:00	19,74	1,0412	0,674	80,29	85369
4	17.02.2020 18:45:00	39,83	0,6808	0,364	15,22	84123
5	17.02.2020 19:00:00	26,74	0,4588	0,268	0,00	21864
6	17.02.2020 19:15:00	38,74	0,8116	0,759	100,00	70300
7	17.02.2020 19:30:00	37,60	0,1057	0,315	12,52	6434
8	17.02.2020 19:45:00	35,59	0,7881	0,567	60,55	70343
9	17.02.2020 20:00:00	36,08	0,6255	0,682	79,94	58314
10	17.02.2020 20:15:00	51,40	0,3895	0,650	73,12	22833
11	17.02.2020 20:30:00	29,90	0,9970	0,627	68,00	64983
12	17.02.2020 20:45:00	31,20	1,0167	0,472	35,10	89523
1	17.02.2020 21:00:00	36,09	0,4500	0,548	58,34	46366
2	17.02.2020 21:15:00	43,12	0,4232	0,713	88,45	48342
3	17.02.2020 21:30:00	19,67	1,0468	0,677	75,57	85372
4	17.02.2020 21:45:00	39,81	0,6876	0,349	15,56	84126
5	17.02.2020 22:00:00	26,31	0,4670	0,314	9,29	21867
6	17.02.2020 22:15:00	38,60	0,8133	0,737	92,41	70303
7	17.02.2020 22:30:00	37,15	0,1098	0,292	2,63	6437
8	17.02.2020 22:45:00	35,21	0,7935	0,541	53,77	70346
9	17.02.2020 23:00:00	35,96	0,6327	0,731	90,31	58317
10	17.02.2020 23:15:00	51,09	0,3925	0,674	76,29	22836
11	17.02.2020 23:30:00	29,82	0,9989	0,625	66,13	64986
12	17.02.2020 23:45:00	30,91	1,0191	0,415	27,26	89526
1	18.02.2020 0:00:00	36,14	0,4566	0,550	54,60	46369
2	18.02.2020 0:15:00	43,58	0,4188	0,680	84,20	48345
3	18.02.2020 0:30:00	19,82	1,0466	0,666	80,55	85375
4	18.02.2020 0:45:00	39,84	0,6843	0,370	21,27	84129
5	18.02.2020 1:00:00	26,81	0,4641	0,324	10,00	21870
6	18.02.2020 1:15:00	38,92	0,8106	0,767	99,40	70306
7	18.02.2020 1:30:00	37,34	0,1003	0,297	7,52	6440
8	18.02.2020 1:45:00	35,56	0,7908	0,536	56,68	70349
9	18.02.2020 2:00:00	36,16	0,6242	0,694	86,03	58320
10	18.02.2020 2:15:00	51,23	0,3906	0,693	81,87	22839
11	18.02.2020 2:30:00	30,18	0,9905	0,575	59,88	64989
12	18.02.2020 2:45:00	31,00	1,0169	0,405	28,87	89529
1	18.02.2020 3:00:00	36,11	0,4538	0,546	58,23	46372
2	18.02.2020 3:15:00	43,10	0,4209	0,689	80,39	48348
3	18.02.2020 3:30:00	19,57	1,0485	0,737	90,68	85378
4	18.02.2020 3:45:00	39,53	0,6934	0,341	15,46	84132
5	18.02.2020 4:00:00	26,70	0,4661	0,296	6,20	21873
6	18.02.2020 4:15:00	38,68	0,8208	0,734	91,64	70309
7	18.02.2020 4:30:00	37,32	0,1027	0,322	10,97	6443
8	18.02.2020 4:45:00	35,49	0,7915	0,612	63,98	70352
9	18.02.2020 5:00:00	36,05	0,6297	0,645	76,35	58323
10	18.02.2020 5:15:00	50,77	0,4000	0,638	74,25	22842
11	18.02.2020 5:30:00	30,03	0,9917	0,608	62,11	64992
12	18.02.2020 5:45:00	30,86	1,0209	0,393	24,97	89532
1	18.02.2020 6:00:00	36,15	0,4586	0,553	54,33	46375
2	18.02.2020 6:15:00	43,49	0,4136	0,709	88,29	48351
3	18.02.2020 6:30:00	20,00	1,0424	0,722	89,66	85381
4	18.02.2020 6:45:00	40,04	0,6854	0,344	9,05	84135
5	18.02.2020 7:00:00	26,77	0,4611	0,270	0,00	21876
6	18.02.2020 7:15:00	38,74	0,8127	0,764	99,41	70312
7	18.02.2020 7:30:00	37,77	0,0940	0,314	11,92	6446
8	18.02.2020 7:45:00	35,85	0,7852	0,626	69,88	70355
9	18.02.2020 8:00:00	36,46	0,6279	0,695	78,99	58326
10	18.02.2020 8:15:00	51,08	0,3995	0,657	75,94	22845
11	18.02.2020 8:30:00	30,28	0,9906	0,602	63,65	64995
12	18.02.2020 8:45:00	31,01	1,0118	0,388	23,74	89535
1	18.02.2020 9:00:00	36,11	0,4571	0,542	49,26	46378
2	18.02.2020 9:15:00	43,07	0,4155	0,733	89,39	48354
3	18.02.2020 9:30:00	19,56	1,0451	0,658	80,98	85384
4	18.02.2020 9:45:00	39,74	0,6918	0,327	8,38	84138
5	18.02.2020 10:00:00	26,60	0,4672	0,291	2,28	21879
6	18.02.2020 10:15:00	38,60	0,8186	0,766	100,00	70315
7	18.02.2020 10:30:00	37,57	0,0959	0,380	17,94	6449
8	18.02.2020 10:45:00	35,68	0,7905	0,661	73,88	70358
9	18.02.2020 11:00:00	36,06	0,6293	0,602	70,20	58329
10	18.02.2020 11:15:00	50,94	0,3998	0,695	83,33	22848
11	18.02.2020 11:30:00	30,11	0,9915	0,528	53,87	64998
12	18.02.2020 11:45:00	30,74	1,0165	0,384	17,82	89538
1	18.02.2020 12:00:00	36,17	0,4592	0,500	45,50	46381
2	18.02.2020 12:15:00	43,20	0,4067	0,702	84,12	48357
3	18.02.2020 12:30:00	19,85	1,0426	0,674	79,55	85387
4	18.02.2020 12:45:00	40,06	0,6920	0,339	11,01	84141
5	18.02.2020 13:00:00	26,70	0,4593	0,260	0,20	21882
6	18.02.2020 13:15:00	38,74	0,8181	0,773	100,00	70318
7	18.02.2020 13:30:00	37,93	0,0962	0,391	21,57	6452
8	18.02.2020 13:45:00	35,91	0,7899	0,653	77,39	70361
9	18.02.2020 14:00:00	36,28	0,6272	0,571	60,96	58332
10	18.02.2020 14:15:00	51,09	0,3973	0,733	89,89	22851
11	18.02.2020 14:30:00	30,18	0,9835	0,548	51,56	65001
12	18.02.2020 14:45:00	30,86	1,0115	0,403	27,37	89541
1	18.02.2020 15:00:00	36,12	0,4499	0,556	53,33	46384
2	18.02.2020 15:15:00	43,02	0,4098	0,709	82,27	48360
3	18.02.2020 15:30:00	19,72	1,0522	0,630	71,69	85390
4	18.02.2020 15:45:00	39,57	0,6926	0,276	3,46	84144
5	18.02.2020 16:00:00	26,28	0,4624	0,255	0,00	21885
6	18.02.2020 16:15:00	38,42	0,8239	0,737	91,07	70321
7	18.02.2020 16:30:00	37,56	0,1053	0,388	23,68	6455
8	18.02.2020 16:45:00	35,60	0,7966	0,686	84,48	70364
9	18.02.2020 17:00:00	36,02	0,6365	0,588	64,03	58335
10	18.02.2020 17:15:00	50,60	0,4058	0,706	89,22	22854
11	18.02.2020 17:30:00	30,17	0,9882	0,508	49,66	65004
12	18.02.2020 17:45:00	30,76	1,0214	0,456	34,39	89544
1	18.02.2020 18:00:00	36,16	0,4589	0,595	63,82	46387
2	18.02.2020 18:15:00	43,32	0,4007	0,654	74,06	48363
3	18.02.2020 18:30:00	19,96	1,0454	0,652	75,33	85393
4	18.02.2020 18:45:00	39,95	0,6900	0,288	5,24	84147
5	18.02.2020 19:00:00	26,53	0,4539	0,289	0,00	21888
6	18.02.2020 19:15:00	38,62	0,8154	0,677	81,85	70324
7	18.02.2020 19:30:00	37,61	0,1024	0,411	23,63	6458
8	18.02.2020 19:45:00	35,94	0,7953	0,627	74,04	70367
9	18.02.2020 20:00:00	36,17	0,6338	0,590	66,86	58338
10	18.02.2020 20:15:00	51,07	0,4028	0,702	88,15	22857
11	18.02.2020 20:30:00	30,43	0,9864	0,484	44,46	65007
12	18.02.2020 20:45:00	31,09	1,0190	0,451	32,02	89547
1	18.02.2020 21:00:00	36,08	0,4573	0,648	73,63	46390
2	18.02.2020 21:15:00	42,91	0,4072	0,625	71,23	48366
3	18.02.2020 21:30:00	19,60	1,0541	0,702	80,70	85396
4	18.02.2020 21:45:00	39,86	0,6947	0,290	0,00	84150
5	18.02.2020 22:00:00	26,21	0,4605	0,265	2,43	21891
6	18.02.2020 22:15:00	38,49	0,8248	0,670	80,01	70327
7	18.02.2020 22:30:00	37,40	0,1099	0,331	15,70	6461
8	18.02.2020 22:45:00	35,65	0,7977	0,614	68,51	70370
9	18.02.2020 23:00:00	35,84	0,6348	0,601	69,92	58341
10	18.02.2020 23:15:00	50,78	0,4130	0,722	91,26	22860
11	18.02.2020 23:30:00	30,16	0,9944	0,509	45,52	65010
12	18.02.2020 23:45:00	30,95	1,0232	0,465	38,38	89550
1	19.02.2020 0:00:00	36,16	0,4634	0,643	71,89	46393
2	19.02.2020 0:15:00	43,25	0,4074	0,627	70,99	48369
3	19.02.2020 0:30:00	19,95	1,0517	0,665	76,58	85399
4	19.02.2020 0:45:00	40,28	0,6879	0,252	0,00	84153
5	19.02.2020 1:00:00	26,52	0,4584	0,294	0,00	21894
6	19.02.2020 1:15:00	38,54	0,8243	0,654	73,85	70330
7	19.02.2020 1:30:00	37,70	0,1089	0,387	19,68	6464
8	19.02.2020 1:45:00	35,98	0,7925	0,660	74,17	70373
9	19.02.2020 2:00:00	36,09	0,6274	0,610	64,60	58344
10	19.02.2020 2:15:00	50,90	0,4118	0,714	92,14	22863
11	19.02.2020 2:30:00	30,25	0,9880	0,537	54,24	65013
12	19.02.2020 2:45:00	30,99	1,0144	0,434	34,94	89553
1	19.02.2020 3:00:00	36,11	0,4594	0,585	66,83	46396
2	19.02.2020 3:15:00	42,87	0,4123	0,592	68,02	48372
3	19.02.2020 3:30:00	19,55	1,0572	0,628	71,62	85402
4	19.02.2020 3:45:00	39,82	0,6944	0,288	0,00	84156
5	19.02.2020 4:00:00	26,27	0,4679	0,280	0,00	21897
6	19.02.2020 4:15:00	38,42	0,8338	0,681	78,26	70333
7	19.02.2020 4:30:00	37,21	0,1150	0,395	25,17	6467
8	19.02.2020 4:45:00	35,61	0,7955	0,619	70,41	70376
9	19.02.2020 5:00:00	35,62	0,6326	0,547	55,01	58347
10	19.02.2020 5:15:00	50,76	0,4148	0,693	87,37	22866
11	19.02.2020 5:30:00	29,96	0,9960	0,547	50,62	65016
12	19.02.2020 5:45:00	30,72	1,0195	0,412	25,98	89556
1	19.02.2020 6:00:00	36,13	0,4674	0,634	73,19	46399
2	19.02.2020 6:15:00	43,04	0,4086	0,554	57,67	48375
3	19.02.2020 6:30:00	19,83	1,0492	0,680	78,23	85405
4	19.02.2020 6:45:00	40,05	0,6904	0,288	5,91	84159
5	19.02.2020 7:00:00	26,31	0,4614	0,293	0,00	21900
6	19.02.2020 7:15:00	38,83	0,8330	0,638	75,21	70336
7	19.02.2020 7:30:00	37,33	0,1132	0,408	26,11	6470
8	19.02.2020 7:45:00	36,10	0,7923	0,604	65,31	70379
9	19.02.2020 8:00:00	35,73	0,6233	0,580	59,74	58350
10	19.02.2020 8:15:00	50,78	0,4072	0,722	89,15	22869
11	19.02.2020 8:30:00	30,36	0,9863	0,496	47,45	65019
12	19.02.2020 8:45:00	30,92	1,0188	0,417	23,66	89559
1	19.02.2020 9:00:00	36,12	0,4600	0,695	78,99	46402
2	19.02.2020 9:15:00	42,66	0,4118	0,558	54,01	48378
3	19.02.2020 9:30:00	19,68	1,0521	0,660	72,62	85408
4	19.02.2020 9:45:00	40,00	0,6923	0,318	6,38	84162
5	19.02.2020 10:00:00	25,95	0,4633	0,338	9,44	21903
6	19.02.2020 10:15:00	38,74	0,8338	0,612	71,29	70339
7	19.02.2020 10:30:00	37,25	0,1154	0,387	25,33	6473
8	19.02.2020 10:45:00	35,90	0,7940	0,568	62,51	70382
9	19.02.2020 11:00:00	35,47	0,6275	0,553	57,77	58353
10	19.02.2020 11:15:00	50,76	0,4117	0,755	95,24	22872
11	19.02.2020 11:30:00	30,20	0,9953	0,510	45,60	65022
12	19.02.2020 11:45:00	30,60	1,0254	0,355	13,93	89562
1	19.02.2020 12:00:00	36,14	0,4698	0,705	86,32	46405
2	19.02.2020 12:15:00	42,93	0,4068	0,569	62,00	48381
3	19.02.2020 12:30:00	19,93	1,0523	0,636	74,48	85411
4	19.02.2020 12:45:00	40,13	0,6899	0,273	0,00	84165
5	19.02.2020 13:00:00	26,09	0,4546	0,283	5,15	21906
6	19.02.2020 13:15:00	39,04	0,8287	0,638	76,79	70342
7	19.02.2020 13:30:00	37,51	0,1099	0,465	35,30	6476
8	19.02.2020 13:45:00	35,94	0,7904	0,533	55,41	70385
9	19.02.2020 14:00:00	35,56	0,6238	0,586	62,52	58356
10	19.02.2020 14:15:00	51,22	0,4087	0,688	86,19	22875
11	19.02.2020 14:30:00	30,56	0,9928	0,480	36,35	65025
12	19.02.2020 14:45:00	30,72	1,0182	0,305	5,82	89565
1	19.02.2020 15:00:00	36,12	0,4668	0,747	94,92	46408
2	19.02.2020 15:15:00	42,49	0,4118	0,584	60,02	48384
3	19.02.2020 15:30:00	19,59	1,0535	0,630	66,70	85414
4	19.02.2020 15:45:00	39,79	0,6945	0,280	0,00	84168
5	19.02.2020 16:00:00	25,96	0,4551	0,323	7,25	21909
6	19.02.2020 16:15:00	38,99	0,8384	0,679	81,26	70345
7	19.02.2020 16:30:00	37,30	0,1136	0,429	29,51	6479
8	19.02.2020 16:45:00	35,46	0,7962	0,498	46,51	70388
9	19.02.2020 17:00:00	35,31	0,6279	0,536	53,78	58359
10	19.02.2020 17:15:00	50,94	0,4095	0,693	79,51	22878
11	19.02.2020 17:30:00	30,19	0,9933	0,520	44,85	65028
12	19.02.2020 17:45:00	30,23	1,0251	0,331	9,27	89568
1	19.02.2020 18:00:00	36,14	0,4725	0,779	100,00	46411
2	19.02.2020 18:15:00	42,71	0,4040	0,581	60,66	48387
3	19.02.2020 18:30:00	19,91	1,0534	0,538	57,29	85417
4	19.02.2020 18:45:00	39,91	0,6925	0,269	0,00	84171
5	19.02.2020 19:00:00	26,08	0,4482	0,281	0,00	21912
6	19.02.2020 19:15:00	39,48	0,8294	0,733	89,91	70348
7	19.02.2020 19:30:00	37,65	0,1073	0,442	28,47	6482
8	19.02.2020 19:45:00	35,87	0,7880	0,502	48,43	70391
9	19.02.2020 20:00:00	35,46	0,6281	0,509	44,67	58362
10	19.02.2020 20:15:00	51,35	0,4063	0,684	84,22	22881
11	19.02.2020 20:30:00	30,58	0,9894	0,476	38,59	65031
12	19.02.2020 20:45:00	30,27	1,0199	0,303	8,22	89571
1	19.02.2020 21:00:00	36,09	0,4724	0,798	100,00	46414
2	19.02.2020 21:15:00	42,31	0,4054	0,569	62,73	48390
3	19.02.2020 21:30:00	19,65	1,0589	0,607	67,65	85420
4	19.02.2020 21:45:00	39,85	0,6938	0,301	3,40	84174
5	19.02.2020 22:00:00	26,06	0,4488	0,262	2,18	21915
6	19.02.2020 22:15:00	39,34	0,8322	0,725	92,95	70351
7	19.02.2020 22:30:00	37,38	0,1110	0,479	36,51	6485
8	19.02.2020 22:45:00	35,56	0,7963	0,463	40,64	70394
9	19.02.2020 23:00:00	35,45	0,6320	0,536	48,80	58365
10	19.02.2020 23:15:00	51,33	0,4138	0,649	76,55	22884
11	19.02.2020 23:30:00	30,17	0,9955	0,503	40,93	65034
12	19.02.2020 23:45:00	29,79	1,0276	0,281	4,40	89574
1	20.02.2020 0:00:00	36,14	0,4782	0,763	99,08	46417
2	20.02.2020 0:15:00	42,58	0,4023	0,629	66,41	48393
3	20.02.2020 0:30:00	19,88	1,0516	0,602	68,42	85423
4	20.02.2020 0:45:00	40,19	0,6852	0,302	4,95	84177
5	20.02.2020 1:00:00	26,18	0,4454	0,296	7,83	21918
6	20.02.2020 1:15:00	39,79	0,8240	0,744	97,52	70354
7	20.02.2020 1:30:00	37,57	0,1070	0,515	46,01	6488
8	20.02.2020 1:45:00	35,97	0,7926	0,459	38,52	70397
9	20.02.2020 2:00:00	35,86	0,6228	0,554	51,78	58368
10	20.02.2020 2:15:00	51,38	0,4138	0,676	82,48	22887
11	20.02.2020 2:30:00	30,47	0,9908	0,509	44,71	65037
12	20.02.2020 2:45:00	29,82	1,0249	0,257	0,00	89577
1	20.02.2020 3:00:00	36,14	0,4770	0,768	100,00	46420
2	20.02.2020 3:15:00	42,25	0,4051	0,564	61,87	48396
3	20.02.2020 3:30:00	19,41	1,0557	0,635	69,59	85426
4	20.02.2020 3:45:00	39,90	0,6902	0,300	7,37	84180
5	20.02.2020 4:00:00	25,83	0,4509	0,346	17,17	21921
6	20.02.2020 4:15:00	39,73	0,8337	0,737	90,78	70357
7	20.02.2020 4:30:00	37,17	0,1155	0,462	37,14	6491
8	20.02.2020 4:45:00	35,94	0,7992	0,516	48,91	70400
9	20.02.2020 5:00:00	35,50	0,6289	0,580	58,00	58371
10	20.02.2020 5:15:00	51,14	0,4217	0,640	77,87	22890
11	20.02.2020 5:30:00	30,36	0,9982	0,527	46,83	65040
12	20.02.2020 5:45:00	29,60	1,0289	0,291	3,17	89580
1	20.02.2020 6:00:00	36,24	0,4847	0,745	95,48	46423
2	20.02.2020 6:15:00	42,32	0,3994	0,581	61,73	48399
3	20.02.2020 6:30:00	19,70	1,0532	0,670	76,34	85429
4	20.02.2020 6:45:00	40,28	0,6810	0,286	0,00	84183
5	20.02.2020 7:00:00	25,94	0,4412	0,320	12,87	21924
6	20.02.2020 7:15:00	39,92	0,8335	0,734	87,39	70360
7	20.02.2020 7:30:00	37,67	0,1087	0,489	39,10	6494
8	20.02.2020 7:45:00	35,98	0,7992	0,586	57,70	70403
9	20.02.2020 8:00:00	35,63	0,6254	0,576	64,79	58374
10	20.02.2020 8:15:00	51,31	0,4162	0,683	82,40	22893
11	20.02.2020 8:30:00	30,80	0,9956	0,500	42,73	65043
12	20.02.2020 8:45:00	29,92	1,0276	0,256	0,00	89583
1	20.02.2020 9:00:00	36,17	0,4817	0,755	93,28	46426
2	20.02.2020 9:15:00	42,03	0,4086	0,624	67,98	48402
3	20.02.2020 9:30:00	19,35	1,0596	0,688	82,80	85432
4	20.02.2020 9:45:00	40,07	0,6864	0,298	8,25	84186
5	20.02.2020 10:00:00	25,67	0,4503	0,352	17,01	21927
6	20.02.2020 10:15:00	39,50	0,8344	0,687	82,73	70363
7	20.02.2020 10:30:00	37,27	0,1151	0,473	42,50	6497
8	20.02.2020 10:45:00	35,57	0,8047	0,521	49,79	70406
9	20.02.2020 11:00:00	35,44	0,6340	0,636	74,04	58377
10	20.02.2020 11:15:00	51,21	0,4196	0,737	91,78	22896
11	20.02.2020 11:30:00	30,74	0,9969	0,564	53,06	65046
12	20.02.2020 11:45:00	29,56	1,0319	0,316	4,12	89586
1	20.02.2020 12:00:00	36,22	0,4902	0,714	84,28	46429
2	20.02.2020 12:15:00	42,16	0,4022	0,599	67,89	48405
3	20.02.2020 12:30:00	19,45	1,0535	0,663	73,54	85435
4	20.02.2020 12:45:00	40,50	0,6778	0,346	18,14	84189
5	20.02.2020 13:00:00	26,06	0,4470	0,312	11,61	21930
6	20.02.2020 13:15:00	39,84	0,8287	0,689	86,55	70366
7	20.02.2020 13:30:00	37,34	0,1121	0,484	46,17	6500
8	20.02.2020 13:45:00	35,65	0,8001	0,529	55,49	70409
9	20.02.2020 14:00:00	35,81	0,6336	0,688	83,84	58380
10	20.02.2020 14:15:00	51,43	0,4150	0,686	82,55	22899
11	20.02.2020 14:30:00	31,03	0,9934	0,529	47,65	65049
12	20.02.2020 14:45:00	29,71	1,0320	0,359	13,78	89589
1	20.02.2020 15:00:00	36,16	0,4870	0,724	93,99	46432
2	20.02.2020 15:15:00	42,03	0,4046	0,651	77,91	48408
3	20.02.2020 15:30:00	19,09	1,0633	0,621	68,76	85438
4	20.02.2020 15:45:00	40,41	0,6835	0,410	23,50	84192
5	20.02.2020 16:00:00	25,76	0,4498	0,318	5,85	21933
6	20.02.2020 16:15:00	39,61	0,8343	0,681	78,75	70369
7	20.02.2020 16:30:00	37,09	0,1187	0,515	49,24	6503
8	20.02.2020 16:45:00	35,45	0,8062	0,554	55,76	70412
9	20.02.2020 17:00:00	35,59	0,6359	0,745	93,98	58383
10	20.02.2020 17:15:00	51,25	0,4170	0,694	88,76	22902
11	20.02.2020 17:30:00	30,60	0,9959	0,543	48,78	65052
12	20.02.2020 17:45:00	29,59	1,0337	0,372	23,09	89592
1	20.02.2020 18:00:00	36,19	0,4925	0,736	90,41	46435
2	20.02.2020 18:15:00	42,19	0,3951	0,658	71,85	48411
3	20.02.2020 18:30:00	19,48	1,0547	0,646	69,47	85441
4	20.02.2020 18:45:00	40,83	0,6821	0,421	33,37	84195
5	20.02.2020 19:00:00	26,26	0,4448	0,305	5,42	21936
6	20.02.2020 19:15:00	40,00	0,8317	0,656	72,33	70372
7	20.02.2020 19:30:00	37,24	0,1156	0,565	54,09	6506
8	20.02.2020 19:45:00	35,57	0,8022	0,504	47,63	70415
9	20.02.2020 20:00:00	35,95	0,6328	0,713	83,92	58386
10	20.02.2020 20:15:00	51,48	0,4166	0,682	86,31	22905
11	20.02.2020 20:30:00	31,08	0,9949	0,522	45,38	65055
12	20.02.2020 20:45:00	29,85	1,0276	0,350	15,86	89595
1	20.02.2020 21:00:00	36,17	0,4830	0,714	88,07	46438
2	20.02.2020 21:15:00	42,02	0,4025	0,632	71,97	48414
3	20.02.2020 21:30:00	19,14	1,0584	0,641	75,82	85444
4	20.02.2020 21:45:00	40,66	0,6834	0,426	32,72	84198
5	20.02.2020 22:00:00	25,92	0,4491	0,268	0,00	21939
6	20.02.2020 22:15:00	39,78	0,8379	0,656	77,67	70375
7	20.02.2020 22:30:00	36,95	0,1217	0,551	57,12	6509
8	20.02.2020 22:45:00	35,48	0,8117	0,515	52,71	70418
9	20.02.2020 23:00:00	35,60	0,6421	0,745	89,27	58389
10	20.02.2020 23:15:00	51,46	0,4197	0,765	94,48	22908
11	20.02.2020 23:30:00	30,92	1,0043	0,443	36,65	65058
12	20.02.2020 23:45:00	29,86	1,0303	0,362	21,15	89598
1	21.02.2020 0:00:00	36,25	0,4855	0,683	85,52	46441
2	21.02.2020 0:15:00	42,22	0,3953	0,665	74,91	48417
3	21.02.2020 0:30:00	19,47	1,0554	0,704	85,80	85447
4	21.02.2020 0:45:00	40,79	0,6762	0,479	42,59	84201
5	21.02.2020 1:00:00	26,01	0,4436	0,299	0,00	21942
6	21.02.2020 1:15:00	40,02	0,8320	0,634	70,67	70378
7	21.02.2020 1:30:00	37,45	0,1144	0,516	53,10	6512
8	21.02.2020 1:45:00	35,99	0,8118	0,593	62,27	70421
9	21.02.2020 2:00:00	36,06	0,6335	0,741	91,26	58392
10	21.02.2020 2:15:00	51,49	0,4200	0,676	84,30	22911
11	21.02.2020 2:30:00	31,16	1,0033	0,460	35,23	65061
12	21.02.2020 2:45:00	29,89	1,0225	0,404	26,97	89601
1	21.02.2020 3:00:00	36,26	0,4842	0,718	89,30	46444
2	21.02.2020 3:15:00	42,12	0,3960	0,621	70,95	48420
3	21.02.2020 3:30:00	19,43	1,0654	0,707	85,23	85450
4	21.02.2020 3:45:00	40,42	0,6844	0,479	42,71	84204
5	21.02.2020 4:00:00	25,52	0,4449	0,287	0,00	21945
6	21.02.2020 4:15:00	39,85	0,8349	0,649	76,93	70381
7	21.02.2020 4:30:00	36,99	0,1153	0,555	54,52	6515
8	21.02.2020 4:45:00	35,93	0,8185	0,622	69,29	70424
9	21.02.2020 5:00:00	35,69	0,6346	0,756	92,64	58395
10	21.02.2020 5:15:00	51,34	0,4224	0,655	74,62	22914
11	21.02.2020 5:30:00	30,99	1,0083	0,467	36,32	65064
12	21.02.2020 5:45:00	29,55	1,0314	0,398	29,37	89604
1	21.02.2020 6:00:00	36,32	0,4919	0,728	93,37	46447
2	21.02.2020 6:15:00	42,52	0,3913	0,636	76,91	48423
3	21.02.2020 6:30:00	19,75	1,0621	0,655	80,01	85453
4	21.02.2020 6:45:00	40,72	0,6835	0,532	49,55	84207
5	21.02.2020 7:00:00	25,92	0,4437	0,269	0,00	21948
6	21.02.2020 7:15:00	40,23	0,8295	0,678	77,55	70384
7	21.02.2020 7:30:00	37,09	0,1125	0,553	53,19	6518
8	21.02.2020 7:45:00	36,27	0,8097	0,571	62,18	70427
9	21.02.2020 8:00:00	35,97	0,6255	0,703	85,57	58398
10	21.02.2020 8:15:00	51,59	0,4201	0,710	84,58	22917
11	21.02.2020 8:30:00	31,28	1,0067	0,410	26,00	65067
12	21.02.2020 8:45:00	29,65	1,0261	0,444	31,17	89607
1	21.02.2020 9:00:00	36,32	0,4827	0,746	89,30	46450
2	21.02.2020 9:15:00	42,08	0,3951	0,667	82,09	48426
3	21.02.2020 9:30:00	19,71	1,0721	0,687	80,51	85456
4	21.02.2020 9:45:00	40,46	0,6937	0,516	45,76	84210
5	21.02.2020 10:00:00	25,82	0,4515	0,261	0,00	21951
6	21.02.2020 10:15:00	40,06	0,8340	0,694	87,88	70387
7	21.02.2020 10:30:00	36,87	0,1165	0,569	63,49	6521
8	21.02.2020 10:45:00	35,93	0,8123	0,551	58,26	70430
9	21.02.2020 11:00:00	35,59	0,6342	0,694	80,04	58401
10	21.02.2020 11:15:00	51,18	0,4235	0,691	81,68	22920
11	21.02.2020 11:30:00	31,03	1,0078	0,428	30,16	65070
12	21.02.2020 11:45:00	29,23	1,0322	0,462	37,44	89610
1	21.02.2020 12:00:00	36,42	0,4929	0,746	97,32	46453
2	21.02.2020 12:15:00	42,57	0,3892	0,627	72,69	48429
3	21.02.2020 12:30:00	19,88	1,0676	0,714	86,23	85459
4	21.02.2020 12:45:00	40,72	0,6889	0,540	51,74	84213
5	21.02.2020 13:00:00	26,28	0,4470	0,293	0,00	21954
6	21.02.2020 13:15:00	40,48	0,8289	0,733	88,76	70390
7	21.02.2020 13:30:00	37,34	0,1128	0,566	63,07	6524
8	21.02.2020 13:45:00	36,07	0,8111	0,531	52,76	70433
9	21.02.2020 14:00:00	35,97	0,6333	0,717	85,83	58404
10	21.02.2020 14:15:00	51,47	0,4143	0,698	88,46	22923
11	21.02.2020 14:30:00	31,29	1,0000	0,465	35,94	65073
12	21.02.2020 14:45:00	29,49	1,0286	0,504	47,30	89613
1	21.02.2020 15:00:00	36,43	0,4910	0,773	100,00	46456
2	21.02.2020 15:15:00	42,29	0,3967	0,645	76,00	48432
3	21.02.2020 15:30:00	19,54	1,0777	0,763	93,32	85462
4	21.02.2020 15:45:00	40,64	0,6951	0,507	42,83	84216
5	21.02.2020 16:00:00	26,17	0,4519	0,268	0,00	21957
6	21.02.2020 16:15:00	40,40	0,8320	0,735	87,03	70393
7	21.02.2020 16:30:00	37,07	0,1141	0,586	61,11	6527
8	21.02.2020 16:45:00	35,91	0,8125	0,505	45,99	70436
9	21.02.2020 17:00:00	35,77	0,6414	0,702	81,02	58407
10	21.02.2020 17:15:00	51,16	0,4196	0,711	83,75	22926
11	21.02.2020 17:30:00	31,02	1,0013	0,451	32,27	65076
12	21.02.2020 17:45:00	29,31	1,0298	0,522	52,49	89616
1	21.02.2020 18:00:00	36,45	0,4993	0,755	96,23	46459
2	21.02.2020 18:15:00	42,38	0,3885	0,620	72,94	48435
